gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verticalDatum	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceFromCentroidInMeters	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated	relativeOrganismQuantity	projectId	isSequenced	gbifRegion	publishedByGbifRegion	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name	iucnRedListCategory
4499768138				CC_BY_NC_4_0					Event				CDF		Biodiversity of Galápagos Marine Reserv		HUMAN_OBSERVATION				CDF:ECOM:030617:IS37:D:7790:39326			Jules Paredes															PRESENT																			CDF:ECOM:030617:IS37				2017-06-03		154	154	2017	6	3			Underwater Visual Census									SOUTH_AMERICA				EC								6-15m					-0.26766	-91.37229																																	Mycteroperca olfax			Jules Paredes						cdf.taxa.7790	urn:lsid:marinespecies.org:taxname:273881							Mycteroperca olfax (Jenyns, 1840)								Animalia	Chordata		Perciformes		Serranidae				Mycteroperca	Mycteroperca			olfax			SPECIES				ACCEPTED			84cb2584-dcae-4fb6-b9d9-1e9aad5d0204	VE	2024-01-24T21:20:36.685Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED		true	false	2389031	2389031	1	44		587	8597	2388983		2389031	Mycteroperca olfax	Mycteroperca olfax (Jenyns, 1840)	Mycteroperca olfax		EML	2024-01-24T21:20:36.685Z	2024-01-04T15:42:57.284Z	true			false	LATIN_AMERICA	LATIN_AMERICA									VU
4499768120				CC_BY_NC_4_0					Event				CDF		Biodiversity of Galápagos Marine Reserv		HUMAN_OBSERVATION				CDF:ECOM:080602:FL18:D:7790:10027			Ben Ruttenburg															PRESENT																			CDF:ECOM:080602:FL18				2002-06-08		159	159	2002	6	8			Underwater Visual Census									SOUTH_AMERICA				EC								6-15m					-1.2852	-90.3576																																	Mycteroperca olfax			Ben Ruttenburg						cdf.taxa.7790	urn:lsid:marinespecies.org:taxname:273881							Mycteroperca olfax (Jenyns, 1840)								Animalia	Chordata		Perciformes		Serranidae				Mycteroperca	Mycteroperca			olfax			SPECIES				ACCEPTED			84cb2584-dcae-4fb6-b9d9-1e9aad5d0204	VE	2024-01-24T21:20:36.678Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED		true	false	2389031	2389031	1	44		587	8597	2388983		2389031	Mycteroperca olfax	Mycteroperca olfax (Jenyns, 1840)	Mycteroperca olfax		EML	2024-01-24T21:20:36.678Z	2024-01-04T15:42:57.284Z	true			false	LATIN_AMERICA	LATIN_AMERICA									VU
4499768022				CC_BY_NC_4_0					Event				CDF		Biodiversity of Galápagos Marine Reserv		HUMAN_OBSERVATION				CDF:ECOM:211116:IS21:D:7790:38117			Ixora Berdonces															PRESENT																			CDF:ECOM:211116:IS21				2016-11-21		326	326	2016	11	21			Underwater Visual Census									SOUTH_AMERICA				EC								6-15m					-0.72589	-91.34984																																	Mycteroperca olfax			Ixora Berdonces						cdf.taxa.7790	urn:lsid:marinespecies.org:taxname:273881							Mycteroperca olfax (Jenyns, 1840)								Animalia	Chordata		Perciformes		Serranidae				Mycteroperca	Mycteroperca			olfax			SPECIES				ACCEPTED			84cb2584-dcae-4fb6-b9d9-1e9aad5d0204	VE	2024-01-24T21:20:36.645Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED		true	false	2389031	2389031	1	44		587	8597	2388983		2389031	Mycteroperca olfax	Mycteroperca olfax (Jenyns, 1840)	Mycteroperca olfax		EML	2024-01-24T21:20:36.645Z	2024-01-04T15:42:57.284Z	true			false	LATIN_AMERICA	LATIN_AMERICA									VU
4499767717				CC_BY_NC_4_0					Event				CDF		Biodiversity of Galápagos Marine Reserv		HUMAN_OBSERVATION				CDF:ECOM:141120:FE09:D:7790:42622			Billy Bensted Smith & Mikel Goni															PRESENT																			CDF:ECOM:141120:FE09				2020-11-14		319	319	2020	11	14			Underwater Visual Census									SOUTH_AMERICA				EC								6-15m					-0.3713	-91.3813																																	Mycteroperca olfax			Billy Bensted Smith & Mikel Goni						cdf.taxa.7790	urn:lsid:marinespecies.org:taxname:273881							Mycteroperca olfax (Jenyns, 1840)								Animalia	Chordata		Perciformes		Serranidae				Mycteroperca	Mycteroperca			olfax			SPECIES				ACCEPTED			84cb2584-dcae-4fb6-b9d9-1e9aad5d0204	VE	2024-01-24T21:20:36.341Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED		true	false	2389031	2389031	1	44		587	8597	2388983		2389031	Mycteroperca olfax	Mycteroperca olfax (Jenyns, 1840)	Mycteroperca olfax		EML	2024-01-24T21:20:36.341Z	2024-01-04T15:42:57.284Z	true			false	LATIN_AMERICA	LATIN_AMERICA									VU
4499767697				CC_BY_NC_4_0					Event				CDF		Biodiversity of Galápagos Marine Reserv		HUMAN_OBSERVATION				CDF:ECOM:300321:IS39:D:7790:44415			Emma Ridley															PRESENT																			CDF:ECOM:300321:IS39				2021-03-30		89	89	2021	3	30			Underwater Visual Census									SOUTH_AMERICA				EC								6-15m					-0.26084	-91.38768																																	Mycteroperca olfax			Emma Ridley						cdf.taxa.7790	urn:lsid:marinespecies.org:taxname:273881							Mycteroperca olfax (Jenyns, 1840)								Animalia	Chordata		Perciformes		Serranidae				Mycteroperca	Mycteroperca			olfax			SPECIES				ACCEPTED			84cb2584-dcae-4fb6-b9d9-1e9aad5d0204	VE	2024-01-24T21:20:36.331Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED		true	false	2389031	2389031	1	44		587	8597	2388983		2389031	Mycteroperca olfax	Mycteroperca olfax (Jenyns, 1840)	Mycteroperca olfax		EML	2024-01-24T21:20:36.331Z	2024-01-04T15:42:57.284Z	true			false	LATIN_AMERICA	LATIN_AMERICA									VU
4499767682				CC_BY_NC_4_0					Event				CDF		Biodiversity of Galápagos Marine Reserv		HUMAN_OBSERVATION				CDF:ECOM:100902:FL02:D:7790:11906			Fernando Rivera															PRESENT																			CDF:ECOM:100902:FL02				2002-09-10		253	253	2002	9	10			Underwater Visual Census									SOUTH_AMERICA				EC								6-15m					-1.21579	-90.42287																																	Mycteroperca olfax			Fernando Rivera						cdf.taxa.7790	urn:lsid:marinespecies.org:taxname:273881							Mycteroperca olfax (Jenyns, 1840)								Animalia	Chordata		Perciformes		Serranidae				Mycteroperca	Mycteroperca			olfax			SPECIES				ACCEPTED			84cb2584-dcae-4fb6-b9d9-1e9aad5d0204	VE	2024-01-24T21:20:36.328Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED		true	false	2389031	2389031	1	44		587	8597	2388983		2389031	Mycteroperca olfax	Mycteroperca olfax (Jenyns, 1840)	Mycteroperca olfax		EML	2024-01-24T21:20:36.328Z	2024-01-04T15:42:57.284Z	true			false	LATIN_AMERICA	LATIN_AMERICA									VU
4499767609				CC_BY_NC_4_0					Event				CDF		Biodiversity of Galápagos Marine Reserv		HUMAN_OBSERVATION				CDF:ECOM:300709:IS34:D:7790:28127			Stuart Banks															PRESENT																			CDF:ECOM:300709:IS34				2009-07-30		211	211	2009	7	30			Underwater Visual Census									SOUTH_AMERICA				EC								6-15m					-0.30223	-91.35976																																	Mycteroperca olfax			Stuart Banks						cdf.taxa.7790	urn:lsid:marinespecies.org:taxname:273881							Mycteroperca olfax (Jenyns, 1840)								Animalia	Chordata		Perciformes		Serranidae				Mycteroperca	Mycteroperca			olfax			SPECIES				ACCEPTED			84cb2584-dcae-4fb6-b9d9-1e9aad5d0204	VE	2024-01-24T21:20:36.310Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED		true	false	2389031	2389031	1	44		587	8597	2388983		2389031	Mycteroperca olfax	Mycteroperca olfax (Jenyns, 1840)	Mycteroperca olfax		EML	2024-01-24T21:20:36.310Z	2024-01-04T15:42:57.284Z	true			false	LATIN_AMERICA	LATIN_AMERICA									VU
4499767540				CC_BY_NC_4_0					Event				CDF		Biodiversity of Galápagos Marine Reserv		HUMAN_OBSERVATION				CDF:ECOM:080621:SA09:D:7790:45243			Emma Ridley															PRESENT																			CDF:ECOM:080621:SA09				2021-06-08		159	159	2021	6	8			Underwater Visual Census									SOUTH_AMERICA				EC								6-15m					-0.28115	-90.56861																																	Mycteroperca olfax			Emma Ridley						cdf.taxa.7790	urn:lsid:marinespecies.org:taxname:273881							Mycteroperca olfax (Jenyns, 1840)								Animalia	Chordata		Perciformes		Serranidae				Mycteroperca	Mycteroperca			olfax			SPECIES				ACCEPTED			84cb2584-dcae-4fb6-b9d9-1e9aad5d0204	VE	2024-01-24T21:20:36.296Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED		true	false	2389031	2389031	1	44		587	8597	2388983		2389031	Mycteroperca olfax	Mycteroperca olfax (Jenyns, 1840)	Mycteroperca olfax		EML	2024-01-24T21:20:36.296Z	2024-01-04T15:42:57.284Z	true			false	LATIN_AMERICA	LATIN_AMERICA									VU
4499767520				CC_BY_NC_4_0					Event				CDF		Biodiversity of Galápagos Marine Reserv		HUMAN_OBSERVATION				CDF:ECOM:040402:FL08:D:7790:8689			Fernando Rivera															PRESENT																			CDF:ECOM:040402:FL08				2002-04-04		94	94	2002	4	4			Underwater Visual Census									SOUTH_AMERICA				EC								6-15m					-1.23953	-90.40044																																	Mycteroperca olfax			Fernando Rivera						cdf.taxa.7790	urn:lsid:marinespecies.org:taxname:273881							Mycteroperca olfax (Jenyns, 1840)								Animalia	Chordata		Perciformes		Serranidae				Mycteroperca	Mycteroperca			olfax			SPECIES				ACCEPTED			84cb2584-dcae-4fb6-b9d9-1e9aad5d0204	VE	2024-01-24T21:20:36.294Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED		true	false	2389031	2389031	1	44		587	8597	2388983		2389031	Mycteroperca olfax	Mycteroperca olfax (Jenyns, 1840)	Mycteroperca olfax		EML	2024-01-24T21:20:36.294Z	2024-01-04T15:42:57.284Z	true			false	LATIN_AMERICA	LATIN_AMERICA									VU
4499767493				CC_BY_NC_4_0					Event				CDF		Biodiversity of Galápagos Marine Reserv		HUMAN_OBSERVATION				CDF:ECOM:120422:SA09:D:7790:47187			Galo Rueda															PRESENT																			CDF:ECOM:120422:SA09				2022-04-12		102	102	2022	4	12			Underwater Visual Census									SOUTH_AMERICA				EC								6-15m					-0.28115	-90.56861																																	Mycteroperca olfax			Galo Rueda						cdf.taxa.7790	urn:lsid:marinespecies.org:taxname:273881							Mycteroperca olfax (Jenyns, 1840)								Animalia	Chordata		Perciformes		Serranidae				Mycteroperca	Mycteroperca			olfax			SPECIES				ACCEPTED			84cb2584-dcae-4fb6-b9d9-1e9aad5d0204	VE	2024-01-24T21:20:36.287Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED		true	false	2389031	2389031	1	44		587	8597	2388983		2389031	Mycteroperca olfax	Mycteroperca olfax (Jenyns, 1840)	Mycteroperca olfax		EML	2024-01-24T21:20:36.287Z	2024-01-04T15:42:57.284Z	true			false	LATIN_AMERICA	LATIN_AMERICA									VU
4499767468				CC_BY_NC_4_0					Event				CDF		Biodiversity of Galápagos Marine Reserv		HUMAN_OBSERVATION				CDF:ECOM:120617:WO01:D:7790:39905			Stuart Banks															PRESENT																			CDF:ECOM:120617:WO01				2017-06-12		163	163	2017	6	12			Underwater Visual Census									SOUTH_AMERICA				EC								6-15m					1.38696	-91.8164																																	Mycteroperca olfax			Stuart Banks						cdf.taxa.7790	urn:lsid:marinespecies.org:taxname:273881							Mycteroperca olfax (Jenyns, 1840)								Animalia	Chordata		Perciformes		Serranidae				Mycteroperca	Mycteroperca			olfax			SPECIES				ACCEPTED			84cb2584-dcae-4fb6-b9d9-1e9aad5d0204	VE	2024-01-24T21:20:36.283Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED		true	false	2389031	2389031	1	44		587	8597	2388983		2389031	Mycteroperca olfax	Mycteroperca olfax (Jenyns, 1840)	Mycteroperca olfax		EML	2024-01-24T21:20:36.283Z	2024-01-04T15:42:57.284Z	true			false	LATIN_AMERICA	LATIN_AMERICA									VU
4499767377				CC_BY_NC_4_0					Event				CDF		Biodiversity of Galápagos Marine Reserv		HUMAN_OBSERVATION				CDF:ECOM:280709:IS29:D:7790:27976			Roby Pepolas															PRESENT																			CDF:ECOM:280709:IS29				2009-07-28		209	209	2009	7	28			Underwater Visual Census									SOUTH_AMERICA				EC								6-15m					-0.04037	-91.52193																																	Mycteroperca olfax			Roby Pepolas						cdf.taxa.7790	urn:lsid:marinespecies.org:taxname:273881							Mycteroperca olfax (Jenyns, 1840)								Animalia	Chordata		Perciformes		Serranidae				Mycteroperca	Mycteroperca			olfax			SPECIES				ACCEPTED			84cb2584-dcae-4fb6-b9d9-1e9aad5d0204	VE	2024-01-24T21:20:36.258Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED		true	false	2389031	2389031	1	44		587	8597	2388983		2389031	Mycteroperca olfax	Mycteroperca olfax (Jenyns, 1840)	Mycteroperca olfax		EML	2024-01-24T21:20:36.258Z	2024-01-04T15:42:57.284Z	true			false	LATIN_AMERICA	LATIN_AMERICA									VU
4499767350				CC_BY_NC_4_0					Event				CDF		Biodiversity of Galápagos Marine Reserv		HUMAN_OBSERVATION				CDF:ECOM:310517:IS21:D:7790:39057			Jules Paredes															PRESENT																			CDF:ECOM:310517:IS21				2017-05-31		151	151	2017	5	31			Underwater Visual Census									SOUTH_AMERICA				EC								6-15m					-0.72589	-91.34984																																	Mycteroperca olfax			Jules Paredes						cdf.taxa.7790	urn:lsid:marinespecies.org:taxname:273881							Mycteroperca olfax (Jenyns, 1840)								Animalia	Chordata		Perciformes		Serranidae				Mycteroperca	Mycteroperca			olfax			SPECIES				ACCEPTED			84cb2584-dcae-4fb6-b9d9-1e9aad5d0204	VE	2024-01-24T21:20:36.254Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED		true	false	2389031	2389031	1	44		587	8597	2388983		2389031	Mycteroperca olfax	Mycteroperca olfax (Jenyns, 1840)	Mycteroperca olfax		EML	2024-01-24T21:20:36.254Z	2024-01-04T15:42:57.284Z	true			false	LATIN_AMERICA	LATIN_AMERICA									VU
4499767336				CC_BY_NC_4_0					Event				CDF		Biodiversity of Galápagos Marine Reserv		HUMAN_OBSERVATION				CDF:ECOM:110617:DA05:D:7790:39875			Stuart Banks & Pedro Jimenez															PRESENT																			CDF:ECOM:110617:DA05				2017-06-11		162	162	2017	6	11			Underwater Visual Census													EC								6-15m					1.67442	-91.992873																																	Mycteroperca olfax			Stuart Banks & Pedro Jimenez						cdf.taxa.7790	urn:lsid:marinespecies.org:taxname:273881							Mycteroperca olfax (Jenyns, 1840)								Animalia	Chordata		Perciformes		Serranidae				Mycteroperca	Mycteroperca			olfax			SPECIES				ACCEPTED			84cb2584-dcae-4fb6-b9d9-1e9aad5d0204	VE	2024-01-24T21:20:36.258Z						TAXON_MATCH_TAXON_ID_IGNORED		true	false	2389031	2389031	1	44		587	8597	2388983		2389031	Mycteroperca olfax	Mycteroperca olfax (Jenyns, 1840)	Mycteroperca olfax		EML	2024-01-24T21:20:36.258Z	2024-01-04T15:42:57.284Z	true			false	LATIN_AMERICA	LATIN_AMERICA									VU
4499767229				CC_BY_NC_4_0					Event				CDF		Biodiversity of Galápagos Marine Reserv		HUMAN_OBSERVATION				CDF:ECOM:170321:FL04:D:7790:43842			Emma Ridley															PRESENT																			CDF:ECOM:170321:FL04				2021-03-17		76	76	2021	3	17			Underwater Visual Census									SOUTH_AMERICA				EC								6-15m					-1.28928	-90.4971																																	Mycteroperca olfax			Emma Ridley						cdf.taxa.7790	urn:lsid:marinespecies.org:taxname:273881							Mycteroperca olfax (Jenyns, 1840)								Animalia	Chordata		Perciformes		Serranidae				Mycteroperca	Mycteroperca			olfax			SPECIES				ACCEPTED			84cb2584-dcae-4fb6-b9d9-1e9aad5d0204	VE	2024-01-24T21:20:36.213Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED		true	false	2389031	2389031	1	44		587	8597	2388983		2389031	Mycteroperca olfax	Mycteroperca olfax (Jenyns, 1840)	Mycteroperca olfax		EML	2024-01-24T21:20:36.213Z	2024-01-04T15:42:57.284Z	true			false	LATIN_AMERICA	LATIN_AMERICA									VU
4499767199				CC_BY_NC_4_0					Event				CDF		Biodiversity of Galápagos Marine Reserv		HUMAN_OBSERVATION				CDF:ECOM:211116:IS22:D:7790:38133			Stuart Banks															PRESENT																			CDF:ECOM:211116:IS22				2016-11-21		326	326	2016	11	21			Underwater Visual Census									SOUTH_AMERICA				EC								6-15m					-0.70053	-91.33129																																	Mycteroperca olfax			Stuart Banks						cdf.taxa.7790	urn:lsid:marinespecies.org:taxname:273881							Mycteroperca olfax (Jenyns, 1840)								Animalia	Chordata		Perciformes		Serranidae				Mycteroperca	Mycteroperca			olfax			SPECIES				ACCEPTED			84cb2584-dcae-4fb6-b9d9-1e9aad5d0204	VE	2024-01-24T21:20:36.200Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED		true	false	2389031	2389031	1	44		587	8597	2388983		2389031	Mycteroperca olfax	Mycteroperca olfax (Jenyns, 1840)	Mycteroperca olfax		EML	2024-01-24T21:20:36.200Z	2024-01-04T15:42:57.284Z	true			false	LATIN_AMERICA	LATIN_AMERICA									VU
4499767176				CC_BY_NC_4_0					Event				CDF		Biodiversity of Galápagos Marine Reserv		HUMAN_OBSERVATION				CDF:ECOM:070413:IS18:D:7790:35086			Stuart Banks															PRESENT																			CDF:ECOM:070413:IS18				2013-04-07		97	97	2013	4	7			Underwater Visual Census									SOUTH_AMERICA				EC								6-15m					-0.69246	-91.32271																																	Mycteroperca olfax			Stuart Banks						cdf.taxa.7790	urn:lsid:marinespecies.org:taxname:273881							Mycteroperca olfax (Jenyns, 1840)								Animalia	Chordata		Perciformes		Serranidae				Mycteroperca	Mycteroperca			olfax			SPECIES				ACCEPTED			84cb2584-dcae-4fb6-b9d9-1e9aad5d0204	VE	2024-01-24T21:20:36.195Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED		true	false	2389031	2389031	1	44		587	8597	2388983		2389031	Mycteroperca olfax	Mycteroperca olfax (Jenyns, 1840)	Mycteroperca olfax		EML	2024-01-24T21:20:36.195Z	2024-01-04T15:42:57.284Z	true			false	LATIN_AMERICA	LATIN_AMERICA									VU
4499767125				CC_BY_NC_4_0					Event				CDF		Biodiversity of Galápagos Marine Reserv		HUMAN_OBSERVATION				CDF:ECOM:010508:FL06:D:7790:25914			Roby Pepolas															PRESENT																			CDF:ECOM:010508:FL06				2008-05-01		122	122	2008	5	1			Underwater Visual Census									SOUTH_AMERICA				EC								6-15m					-1.25141	-90.3742																																	Mycteroperca olfax			Roby Pepolas						cdf.taxa.7790	urn:lsid:marinespecies.org:taxname:273881							Mycteroperca olfax (Jenyns, 1840)								Animalia	Chordata		Perciformes		Serranidae				Mycteroperca	Mycteroperca			olfax			SPECIES				ACCEPTED			84cb2584-dcae-4fb6-b9d9-1e9aad5d0204	VE	2024-01-24T21:20:36.178Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED		true	false	2389031	2389031	1	44		587	8597	2388983		2389031	Mycteroperca olfax	Mycteroperca olfax (Jenyns, 1840)	Mycteroperca olfax		EML	2024-01-24T21:20:36.178Z	2024-01-04T15:42:57.284Z	true			false	LATIN_AMERICA	LATIN_AMERICA									VU
4499766982				CC_BY_NC_4_0					Event				CDF		Biodiversity of Galápagos Marine Reserv		HUMAN_OBSERVATION				CDF:ECOM:240319:MA02:D:7790:42200			Stuart Banks															PRESENT																			CDF:ECOM:240319:MA02				2019-03-24		83	83	2019	3	24			Underwater Visual Census									SOUTH_AMERICA				EC								6-15m					0.30936	-90.40312																																	Mycteroperca olfax			Stuart Banks						cdf.taxa.7790	urn:lsid:marinespecies.org:taxname:273881							Mycteroperca olfax (Jenyns, 1840)								Animalia	Chordata		Perciformes		Serranidae				Mycteroperca	Mycteroperca			olfax			SPECIES				ACCEPTED			84cb2584-dcae-4fb6-b9d9-1e9aad5d0204	VE	2024-01-24T21:20:36.140Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED		true	false	2389031	2389031	1	44		587	8597	2388983		2389031	Mycteroperca olfax	Mycteroperca olfax (Jenyns, 1840)	Mycteroperca olfax		EML	2024-01-24T21:20:36.140Z	2024-01-04T15:42:57.284Z	true			false	LATIN_AMERICA	LATIN_AMERICA									VU
4499766806				CC_BY_NC_4_0					Event				CDF		Biodiversity of Galápagos Marine Reserv		HUMAN_OBSERVATION				CDF:ECOM:130508:MA03:D:7790:26401			Roby Pepolas															PRESENT																			CDF:ECOM:130508:MA03				2008-05-13		134	134	2008	5	13			Underwater Visual Census									SOUTH_AMERICA				EC								6-15m					0.28602	-90.50151																																	Mycteroperca olfax			Roby Pepolas						cdf.taxa.7790	urn:lsid:marinespecies.org:taxname:273881							Mycteroperca olfax (Jenyns, 1840)								Animalia	Chordata		Perciformes		Serranidae				Mycteroperca	Mycteroperca			olfax			SPECIES				ACCEPTED			84cb2584-dcae-4fb6-b9d9-1e9aad5d0204	VE	2024-01-24T21:20:36.077Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED		true	false	2389031	2389031	1	44		587	8597	2388983		2389031	Mycteroperca olfax	Mycteroperca olfax (Jenyns, 1840)	Mycteroperca olfax		EML	2024-01-24T21:20:36.077Z	2024-01-04T15:42:57.284Z	true			false	LATIN_AMERICA	LATIN_AMERICA									VU
4499766705				CC_BY_NC_4_0					Event				CDF		Biodiversity of Galápagos Marine Reserv		HUMAN_OBSERVATION				CDF:ECOM:150306:FL02:D:7790:20569			Malcolm Lindsay															PRESENT																			CDF:ECOM:150306:FL02				2006-03-15		74	74	2006	3	15			Underwater Visual Census									SOUTH_AMERICA				EC								6-15m					-1.21579	-90.42287																																	Mycteroperca olfax			Malcolm Lindsay						cdf.taxa.7790	urn:lsid:marinespecies.org:taxname:273881							Mycteroperca olfax (Jenyns, 1840)								Animalia	Chordata		Perciformes		Serranidae				Mycteroperca	Mycteroperca			olfax			SPECIES				ACCEPTED			84cb2584-dcae-4fb6-b9d9-1e9aad5d0204	VE	2024-01-24T21:20:36.045Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED		true	false	2389031	2389031	1	44		587	8597	2388983		2389031	Mycteroperca olfax	Mycteroperca olfax (Jenyns, 1840)	Mycteroperca olfax		EML	2024-01-24T21:20:36.045Z	2024-01-04T15:42:57.284Z	true			false	LATIN_AMERICA	LATIN_AMERICA									VU
4499766595				CC_BY_NC_4_0					Event				CDF		Biodiversity of Galápagos Marine Reserv		HUMAN_OBSERVATION				CDF:ECOM:151100:FL18:D:7790:3356			Fernando Rivera															PRESENT																			CDF:ECOM:151100:FL18				2000-11-15		320	320	2000	11	15			Underwater Visual Census									SOUTH_AMERICA				EC								6-15m					-1.2852	-90.3576																																	Mycteroperca olfax			Fernando Rivera						cdf.taxa.7790	urn:lsid:marinespecies.org:taxname:273881							Mycteroperca olfax (Jenyns, 1840)								Animalia	Chordata		Perciformes		Serranidae				Mycteroperca	Mycteroperca			olfax			SPECIES				ACCEPTED			84cb2584-dcae-4fb6-b9d9-1e9aad5d0204	VE	2024-01-24T21:20:36.021Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED		true	false	2389031	2389031	1	44		587	8597	2388983		2389031	Mycteroperca olfax	Mycteroperca olfax (Jenyns, 1840)	Mycteroperca olfax		EML	2024-01-24T21:20:36.021Z	2024-01-04T15:42:57.284Z	true			false	LATIN_AMERICA	LATIN_AMERICA									VU
